target_cat,tp,fp,tn,fn,precision,accuracy,recall,train_dataset_len,test_dataset_len,source_sequence_len,source_sequence,error,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp
Horror,4028.0,348.0,1959.0,2987.0,92.05,64.22,57.42,"(8141, 3489)","(7015, 2307)",27.0,"276,240,103,50,614,202,87,102,183,352,158,407,306,358,210,104,69,53,303,11,24,863,152,1035,176,404,26",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3627.0,964.0,4065.0,3213.0,79.0,64.81,53.03,"(8139, 6199)","(6840, 5029)",25.0,"290,176,569,145,52,361,275,41,669,87,26,874,78,488,243,1457,648,666,121,141,1078,50,365,69,453",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,671.0,35.0,5657.0,6743.0,95.04,48.28,9.05,"(8081, 6248)","(7414, 5692)",50.0,"466,286,87,436,233,434,294,541,63,558,684,57,819,114,539,312,630,58,248,878,948,293,658,741,588,284,574,71,710,107,221,1129,341,85,699,386,481,518,941,529,369,8,727,119,782,444,310,584,946,902",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1929.0,1617.0,4301.0,5135.0,54.4,47.99,27.31,"(8108, 4386)","(7064, 5918)",50.0,"889,257,518,630,519,409,809,113,165,355,274,151,764,932,1169,112,318,454,79,476,733,500,91,602,665,741,704,507,661,674,245,463,1017,6,346,1080,647,319,547,285,1073,1109,486,688,258,183,1152,525,585,538",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,509.0,37.0,5747.0,6287.0,93.22,49.73,7.49,"(8041, 6596)","(6796, 5784)",32.0,"290,492,158,61,99,961,381,347,52,1422,145,405,270,579,244,96,269,86,653,188,41,377,176,44,945,609,1230,701,926,118,332,1024",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1967.0,730.0,4343.0,4565.0,72.93,54.37,30.11,"(8001, 6173)","(6532, 5073)",19.0,"290,224,281,61,214,701,44,361,1028,492,2,569,752,332,377,714,498,825,571",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,485.0,89.0,4225.0,6678.0,84.49,41.04,6.77,"(8101, 5137)","(7163, 4314)",50.0,"889,186,95,518,360,983,536,276,251,119,192,82,587,245,58,50,1143,1147,63,562,441,321,255,472,548,731,409,1017,319,316,78,466,588,17,424,330,600,94,167,623,368,109,650,97,222,35,343,550,433,853",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1901.0,94.0,5725.0,4571.0,95.29,62.05,29.37,"(8153, 4009)","(6472, 5819)",24.0,"290,61,492,2,609,96,44,653,381,586,405,176,41,569,756,361,99,118,340,52,49,503,90,358",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3740.0,175.0,849.0,3097.0,95.53,58.38,54.7,"(8047, 2352)","(6837, 1024)",19.0,"290,569,653,405,361,174,223,404,874,503,50,484,134,46,1535,433,13,29,1035",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,6706.0,1.0,0.0,1.0,99.99,99.97,99.99,"(8045, 1)","(6707, 1)",42.0,"290,381,245,240,457,619,226,542,222,509,950,231,504,276,368,242,937,261,539,35,1048,6,966,1482,497,175,322,204,486,674,670,703,764,239,754,37,688,868,906,385,330,189",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2413.0,1554.0,3784.0,4386.0,60.83,51.06,35.49,"(8125, 4760)","(6799, 5338)",33.0,"290,99,752,520,669,105,998,190,428,142,644,566,178,88,503,141,447,174,69,407,24,531,648,78,1295,696,260,421,365,299,401,229,379",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2653.0,1532.0,5237.0,3775.0,63.39,59.79,41.27,"(8128, 6801)","(6428, 6769)",50.0,"239,346,30,320,113,909,47,1358,700,112,402,147,528,211,203,574,363,1038,920,773,425,1172,9,364,66,324,1055,845,231,843,44,720,262,1453,266,99,316,281,694,476,885,883,405,961,73,372,492,752,131,357",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,810.0,154.0,5758.0,5522.0,84.02,53.64,12.79,"(7652, 7504)","(6332, 5912)",50.0,"311,577,418,1447,954,415,16,821,182,38,410,56,1015,611,779,206,1020,431,800,850,1055,608,1111,685,329,866,835,814,1049,917,1159,556,1307,364,946,526,657,753,984,718,515,469,1241,333,947,468,283,511,907,1101",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1070.0,301.0,4886.0,5411.0,78.05,51.05,16.51,"(8144, 4595)","(6481, 5187)",50.0,"658,367,312,285,35,613,33,162,322,218,92,278,321,192,432,755,78,48,222,368,54,572,360,149,119,497,101,167,157,289,694,175,24,25,171,600,217,391,113,409,390,10,254,318,9,661,795,439,319,568",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,79.0,150.0,5601.0,6416.0,34.5,46.38,1.22,"(7678, 7241)","(6495, 5751)",50.0,"280,61,190,95,92,241,726,257,6,409,208,32,630,343,103,175,358,735,58,248,112,678,889,497,390,157,162,289,114,35,102,360,186,45,320,39,192,171,230,736,330,30,221,97,261,733,348,217,298,109",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,6263.0,1865.0,3286.0,121.0,77.05,82.78,98.1,"(8149, 2612)","(6384, 5151)",50.0,"644,74,78,1085,159,84,149,69,433,137,365,578,553,121,299,125,303,179,18,632,404,87,782,456,1035,648,532,410,491,177,98,1077,446,435,26,657,351,307,490,24,166,174,972,526,182,771,1176,444,847,416",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2000.0,1162.0,5070.0,5118.0,63.25,52.96,28.1,"(8075, 5469)","(7118, 6232)",50.0,"97,863,343,796,1072,63,352,572,483,513,563,355,243,504,112,330,94,146,601,455,368,10,328,53,432,295,480,45,162,192,261,688,161,119,493,217,1070,103,636,666,95,857,298,883,507,230,637,134,180,257",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3554.0,626.0,2390.0,3077.0,85.02,61.62,53.6,"(8056, 6072)","(6631, 3016)",50.0,"321,562,369,547,481,61,58,1029,376,254,457,205,57,4,530,391,436,974,784,615,80,55,209,98,920,87,505,896,208,9,148,346,227,325,557,197,747,303,443,308,175,239,619,358,101,113,348,630,79,485",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2339.0,736.0,4169.0,4486.0,76.07,55.48,34.27,"(8112, 5697)","(6825, 4905)",20.0,"492,290,421,73,756,891,361,44,275,145,53,609,503,1200,428,50,59,190,105,281",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2751.0,2064.0,4013.0,4057.0,57.13,52.5,40.41,"(8054, 6455)","(6808, 6077)",50.0,"475,232,104,436,784,443,221,83,574,297,34,584,292,80,75,222,295,797,132,290,1003,752,86,392,188,1183,746,24,131,840,149,1063,1465,312,257,141,453,146,747,79,262,114,241,102,159,348,865,630,368,89",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2835.0,2985.0,3550.0,3765.0,48.71,48.61,42.95,"(8109, 3832)","(6600, 6535)",48.0,"158,2,96,381,99,281,861,756,44,653,140,405,361,270,269,105,41,358,59,190,53,88,11,154,306,31,447,936,1226,175,201,162,261,126,255,25,79,58,390,312,183,548,27,360,429,90,23,248",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,7115.0,1.0,628.0,138.0,99.99,98.24,98.1,"(8161, 2554)","(7253, 629)",38.0,"61,361,26,662,503,25,134,243,50,978,178,428,388,210,78,696,328,1077,152,453,141,87,746,404,532,268,182,488,174,96,290,137,129,511,1078,132,912,417",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,7065.0,128.0,619.0,32.0,98.22,97.96,99.55,"(8143, 1961)","(7097, 747)",50.0,"296,289,348,480,551,623,795,368,390,489,694,322,650,308,587,94,248,424,167,367,10,54,204,1017,1064,255,630,192,67,472,274,240,95,196,499,119,670,655,474,321,518,466,58,493,245,568,47,591,450,90",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1213.0,902.0,4427.0,5874.0,57.35,45.43,17.12,"(7980, 6318)","(7087, 5329)",40.0,"332,503,513,121,189,1295,388,60,1115,159,404,401,69,341,696,856,1077,299,491,87,566,78,1147,61,1260,307,407,197,26,657,556,382,24,191,468,515,957,356,50,598",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,431.0,43.0,5760.0,5896.0,90.93,51.04,6.81,"(8150, 6312)","(6327, 5803)",50.0,"508,765,1541,814,314,750,1114,169,543,753,283,127,487,1241,1166,1184,629,1268,1259,1012,1310,1595,31,428,178,523,11,673,936,12,154,643,662,74,746,645,306,1127,88,383,1195,351,841,1523,1014,1173,732,1225,275,1160",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2153.0,1044.0,5290.0,4316.0,67.34,58.13,33.28,"(8010, 6704)","(6469, 6334)",43.0,"290,891,512,158,752,405,653,977,852,269,816,1168,1185,49,421,61,118,99,105,998,861,52,1193,808,825,361,176,377,266,275,41,720,253,882,756,262,44,1226,145,682,667,116,1059",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1380.0,16.0,5702.0,5449.0,98.85,56.44,20.21,"(8002, 6246)","(6829, 5718)",25.0,"512,290,891,1608,1024,1104,61,595,117,815,1365,825,892,1232,1561,105,172,270,498,99,381,653,956,224,1",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1456.0,880.0,3674.0,5092.0,62.33,46.21,22.24,"(8068, 5452)","(6548, 4554)",50.0,"294,814,24,115,9,459,1020,66,946,209,144,557,77,1218,835,1137,515,1163,194,813,608,1093,206,629,426,1228,556,800,552,528,1215,218,412,92,197,623,530,261,429,93,1017,212,499,1135,741,1015,10,316,54,474",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,253.0,41.0,6149.0,6474.0,86.05,49.56,3.76,"(8040, 7268)","(6727, 6190)",50.0,"553,58,499,233,924,34,1010,4,865,835,132,541,818,504,749,527,803,128,251,213,710,1446,193,896,853,397,1189,779,1278,581,1584,634,66,901,376,814,656,550,902,955,788,947,765,1078,1101,459,427,629,363,1527",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1711.0,948.0,3648.0,5011.0,64.35,47.35,25.45,"(8095, 5073)","(6722, 4596)",19.0,"49,158,270,569,99,861,52,176,377,344,361,1,61,653,290,96,492,2,752",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2555.0,181.0,602.0,4874.0,93.38,38.44,34.39,"(8171, 844)","(7429, 783)",50.0,"87,863,18,401,351,456,746,12,882,326,358,61,404,174,74,78,13,5,595,88,1025,137,205,141,25,653,512,720,134,503,190,50,405,322,132,349,705,69,356,615,394,279,366,407,131,492,182,204,424,555",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1286.0,690.0,4609.0,5539.0,65.08,48.62,18.84,"(7928, 6516)","(6825, 5299)",50.0,"54,251,254,1073,433,602,9,593,304,260,180,367,84,115,530,684,533,1215,379,988,375,288,553,151,337,137,448,4,425,143,574,311,250,705,657,634,974,1055,422,160,1106,854,147,26,708,294,174,952,632,1025",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3567.0,337.0,533.0,3762.0,91.37,50.01,48.67,"(8159, 2789)","(7329, 870)",29.0,"332,158,41,49,961,861,61,815,99,136,190,53,530,167,192,69,949,278,180,352,624,655,630,201,102,620,13,312,360",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,752.0,26.0,5955.0,5976.0,96.66,52.77,11.18,"(8136, 7046)","(6728, 5981)",50.0,"374,48,232,217,477,202,400,183,113,916,802,901,457,355,66,98,699,505,115,254,148,369,376,404,759,297,475,250,325,47,26,209,55,137,830,438,77,1123,152,838,939,370,220,528,1238,418,451,198,279,744",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,4633.0,553.0,5162.0,2136.0,89.34,78.46,68.44,"(8036, 6458)","(6769, 5715)",43.0,"2,492,140,44,158,752,117,358,372,210,154,428,288,50,53,141,25,696,356,366,662,190,189,614,11,874,31,645,64,199,142,535,677,74,13,88,365,383,824,1007,159,1127,414",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2893.0,847.0,4789.0,4290.0,77.35,59.93,40.28,"(8132, 1527)","(7183, 5636)",50.0,"841,484,104,303,137,141,18,578,40,268,132,614,152,615,1078,683,567,182,414,657,404,492,388,653,191,666,134,11,771,746,57,943,483,102,601,330,663,630,562,239,72,240,312,277,222,7,200,390,289,348",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,6911.0,3674.0,1369.0,35.0,65.29,69.06,99.5,"(8172, 6235)","(6946, 5043)",50.0,"104,401,74,708,1176,141,1535,1601,1453,553,648,121,366,763,408,771,1260,491,453,388,1115,328,1127,40,96,225,567,566,935,52,29,1035,152,1569,1227,578,465,1332,299,137,337,957,978,404,18,1326,1173,177,1317,26",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1032.0,113.0,4867.0,6140.0,90.13,48.54,14.39,"(8139, 3256)","(7172, 4980)",23.0,"290,2,1561,140,105,1,61,244,1344,401,13,323,50,31,1417,408,78,243,970,644,372,356,1077",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2263.0,293.0,623.0,4498.0,88.54,37.59,33.47,"(8121, 2622)","(6761, 916)",26.0,"290,118,126,67,78,619,32,33,240,455,187,245,885,37,545,409,477,35,937,239,695,79,57,162,1313,1073",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,6494.0,2506.0,3233.0,166.0,72.16,78.45,97.51,"(8100, 6054)","(6660, 5739)",46.0,"290,96,653,361,176,118,52,892,1024,145,190,551,102,67,450,257,276,255,32,240,226,126,204,330,241,755,57,358,109,92,35,10,53,37,248,25,78,13,503,567,260,404,303,50,1035,69",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1944.0,1765.0,3375.0,4712.0,52.41,45.09,29.21,"(8076, 5459)","(6656, 5140)",50.0,"121,723,874,50,696,645,513,11,84,243,877,328,971,1083,1124,358,502,53,677,648,863,260,104,205,224,566,453,365,176,782,349,87,18,614,366,535,407,137,404,532,178,142,141,290,69,78,428,158,25,596",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1391.0,82.0,5848.0,5736.0,94.43,55.44,19.52,"(8136, 6650)","(7127, 5930)",50.0,"109,298,623,274,493,201,102,230,817,472,572,217,357,67,495,157,236,148,710,35,434,82,248,481,112,32,285,196,30,186,889,259,9,321,322,37,65,497,255,857,368,658,95,240,79,97,119,755,980,20",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2091.0,1679.0,2707.0,4665.0,55.46,43.06,30.95,"(8087, 3554)","(6756, 4386)",27.0,"49,653,84,1035,488,513,69,53,358,90,50,154,59,190,365,282,134,453,25,29,87,78,723,210,648,696,141",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3024.0,1168.0,4022.0,3847.0,72.14,58.42,44.01,"(8153, 1910)","(6871, 5190)",50.0,"447,177,26,578,182,468,159,1040,763,453,410,1037,404,351,88,282,12,178,98,1105,526,1068,345,337,1137,491,873,108,444,657,1007,435,556,162,390,409,241,630,817,419,562,261,475,151,202,32,35,157,102,167",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3591.0,1369.0,3785.0,3444.0,72.4,60.51,51.04,"(8025, 6204)","(7035, 5154)",22.0,"1,492,290,569,99,269,41,1230,44,61,1193,653,86,158,224,361,861,340,1201,1232,1344,961",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1133.0,538.0,4770.0,5569.0,67.8,49.15,16.91,"(8084, 5938)","(6702, 5308)",50.0,"182,862,142,677,137,863,614,13,159,414,453,78,578,433,141,279,657,26,1007,435,174,705,532,708,894,166,337,333,230,521,809,37,357,694,83,126,318,668,312,493,209,47,355,208,471,148,736,802,167,348",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2043.0,1256.0,2106.0,5063.0,61.93,39.64,28.75,"(8139, 2368)","(7106, 3362)",50.0,"588,330,889,450,424,735,230,568,906,236,829,321,439,186,277,308,548,696,612,441,318,897,502,319,507,470,704,101,541,1017,914,409,170,695,937,647,29,513,785,407,245,7,261,316,87,1038,90,678,59,92",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,1754.0,891.0,2834.0,5206.0,66.31,42.94,25.2,"(8098, 5205)","(6960, 3725)",20.0,"492,405,61,44,96,145,361,852,154,11,178,223,535,174,87,643,337,1078,515,657",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2633.0,758.0,3931.0,4743.0,77.65,54.41,35.7,"(8137, 6232)","(7376, 4689)",41.0,"290,996,61,52,498,158,140,44,361,118,96,2,572,217,175,113,6,360,255,190,493,562,1131,321,245,201,192,50,624,726,248,102,261,348,53,66,83,548,358,162,240",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,527.0,97.0,5167.0,6328.0,84.46,46.98,7.69,"(8076, 5868)","(6855, 5264)",27.0,"492,513,59,50,223,1240,358,1023,13,598,53,503,1390,90,1075,149,696,356,1287,601,596,877,649,379,190,210,64",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,3053.0,619.0,5255.0,3246.0,83.14,68.25,48.47,"(7814, 6607)","(6299, 5874)",50.0,"332,60,677,1173,468,690,1139,111,343,93,21,1050,426,470,311,1009,448,541,686,193,15,818,438,902,975,899,743,838,459,1041,835,469,549,827,169,1114,1263,718,1338,629,1268,1279,769,833,880,253,52,882,88,1120",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,2042.0,341.0,1877.0,4609.0,85.69,44.19,30.7,"(8104, 2050)","(6651, 2218)",47.0,"61,275,145,669,53,358,69,25,365,279,404,18,24,615,137,104,446,465,578,1105,416,192,1029,92,308,57,348,102,434,312,35,162,27,241,100,202,58,409,97,230,23,32,284,351,232,548,364",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
Horror,927.0,5.0,5270.0,5651.0,99.46,52.28,14.09,"(8152, 6322)","(6578, 5275)",30.0,"2,290,158,41,569,756,816,892,1226,99,361,73,609,1244,653,25,50,408,29,90,388,53,365,874,303,503,356,1115,59,601",nan,True,BERT4Rec,ml-100k,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,"Mon, 27 Jan 2025 16:11:06"
